Subdivision,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
ORISSA,1914,6.2,79.3,71.2,220.1,320.9,404.8,397.3,471.5,291.0,67.1,10.4,7.5,2347.2
ORISSA,1915,9.5,58.9,74.8,204.2,668.8,513.6,736.9,530.9,260.7,107.6,10.1,4.3,3180.5
ORISSA,1916,19.7,27.8,119.5,228.5,341.5,367.9,478.0,433.8,310.1,247.4,32.9,6.2,2613.3
ORISSA,1917,13.0,92.3,39.1,170.7,207.5,586.5,474.5,348.2,312.5,237.9,47.2,1.3,2530.7
ORISSA,1918,4.6,16.2,126.0,154.0,287.5,660.4,808.4,607.2,373.1,70.8,6.0,1.1,3115.3
ORISSA,1919,13.3,12.5,23.0,162.5,266.6,488.6,461.1,250.0,441.2,186.3,42.7,3.4,2351.2
ORISSA,1920,4.4,50.7,229.2,185.7,284.2,524.8,311.1,526.3,385.2,130.3,3.3,1.8,2637.0
ORISSA,1921,35.2,20.4,135.1,325.4,412.1,607.8,543.1,431.3,335.9,142.9,8.4,10.4,3008.0
ORISSA,1922,16.4,4.8,78.3,168.4,233.4,553.9,420.6,379.9,267.2,130.6,9.5,9.2,2272.0
ORISSA,1923,0.4,59.1,17.3,260.7,399.1,591.4,376.2,269.4,360.0,98.5,11.3,5.9,2449.4
ORISSA,1924,10.6,22.7,19.9,222.8,299.1,475.2,613.0,435.3,345.6,128.0,128.2,0.2,2700.5
ORISSA,1925,26.1,21.7,53.9,279.6,607.5,332.6,411.8,403.2,323.3,89.9,13.7,0.2,2563.4
ORISSA,1926,23.5,23.5,157.6,141.9,254.5,558.9,576.9,355.8,190.5,195.1,6.5,33.8,2518.5
ORISSA,1927,33.7,60.2,66.5,268.7,238.1,575.8,449.9,368.7,551.7,162.8,30.0,0.2,2806.2
ORISSA,1928,8.4,21.4,61.6,138.3,449.8,423.0,432.0,450.5,344.5,297.8,21.8,1.5,2650.6
ORISSA,1929,84.5,3.8,84.3,324.2,573.0,645.8,386.5,333.3,291.6,196.7,17.1,22.1,2962.9
ORISSA,1930,18.2,41.5,99.4,200.1,211.0,690.4,287.0,439.6,299.9,150.0,115.7,5.9,2558.7
ORISSA,1931,7.5,29.5,47.4,295.2,375.4,606.0,656.5,282.2,331.3,138.2,21.8,16.3,2807.3
ORISSA,1932,14.8,37.1,59.6,163.8,491.2,629.5,457.5,469.4,355.8,108.5,92.1,20.4,2899.8
ORISSA,1933,10.3,29.2,16.9,216.0,287.8,479.9,428.8,506.5,242.5,122.8,7.5,2.7,2350.9
ORISSA,1934,18.7,68.5,27.7,302.7,447.2,760.0,556.4,365.3,246.7,234.5,60.2,6.3,3094.2
ORISSA,1935,3.3,53.3,66.7,122.9,383.8,698.1,396.6,576.7,335.8,28.3,19.3,2.7,2687.5
ORISSA,1936,13.6,58.5,76.2,218.2,425.6,458.0,562.2,356.4,285.1,181.0,23.3,23.1,2681.3
ORISSA,1937,2.2,50.5,19.6,97.5,409.8,424.6,411.4,480.9,277.6,140.1,13.2,4.9,2332.3
ORISSA,1938,27.3,16.5,139.9,202.6,249.8,585.9,512.3,438.2,434.5,142.5,55.3,0.5,2805.4
ORISSA,1939,1.5,34.0,11.4,181.3,351.0,533.3,486.9,224.1,388.4,190.8,2.7,2.0,2407.2
ORISSA,1940,1.5,57.8,182.1,72.7,394.6,502.0,437.7,332.3,355.5,98.8,18.7,9.3,2462.8
ORISSA,1941,4.5,32.9,54.1,246.9,526.6,547.4,411.9,364.1,367.4,144.6,17.0,9.4,2726.8
ORISSA,1942,7.5,25.3,131.0,233.6,469.4,617.7,333.9,328.4,464.2,40.7,27.9,0.0,2679.6
ORISSA,1943,54.6,34.1,171.6,247.4,406.4,517.1,394.9,417.9,365.9,86.2,9.3,6.1,2711.3
ORISSA,1944,39.5,21.2,63.1,139.4,518.8,491.4,388.6,304.3,456.6,89.3,6.9,9.8,2528.9
ORISSA,1945,37.3,40.1,68.5,141.1,395.1,501.2,507.4,497.2,282.6,197.3,1.0,2.9,2671.8
ORISSA,1946,0.3,19.7,103.9,180.4,326.9,582.8,550.0,298.8,265.8,349.5,8.5,1.4,2688.3
ORISSA,1947,3.9,9.2,84.1,244.3,383.2,487.2,571.9,287.9,362.6,202.2,2.8,13.1,2652.3
ORISSA,1948,9.9,42.4,59.5,261.0,684.1,602.4,539.8,451.5,315.5,176.5,50.2,7.6,3200.2
ORISSA,1949,22.6,23.3,75.1,372.0,336.9,688.3,445.1,460.0,390.7,148.3,13.0,10.9,2986.1
ORISSA,1950,21.2,52.0,94.2,113.5,283.0,564.6,390.5,489.1,201.6,134.4,50.3,3.9,2398.3
ORISSA,1951,4.9,3.4,54.2,244.6,251.7,593.0,554.4,388.3,208.4,271.5,46.2,6.0,2626.5
ORISSA,1952,4.5,10.3,107.6,156.7,468.7,403.1,577.8,467.1,343.4,278.0,43.4,2.0,2862.5
ORISSA,1953,17.8,13.3,227.2,158.7,375.5,407.8,462.9,285.3,454.9,144.1,5.8,13.1,2566.4
ORISSA,1954,22.0,45.7,39.8,267.6,493.4,597.4,575.7,426.1,217.9,155.2,1.8,24.4,2867.3
ORISSA,1955,9.4,9.6,143.7,211.0,329.3,548.4,567.7,419.0,284.5,147.8,91.8,8.4,2770.6
ORISSA,1956,29.7,3.2,121.8,204.1,536.6,718.4,443.3,383.2,172.6,149.6,44.5,9.6,2816.5
ORISSA,1957,67.4,33.4,20.7,136.4,448.5,445.1,407.7,370.0,208.9,99.9,11.8,10.9,2260.7
ORISSA,1958,18.7,44.9,10.4,191.6,546.3,392.9,366.5,547.8,282.8,215.3,4.7,19.1,2641.1
ORISSA,1959,31.0,46.1,110.7,143.2,470.8,514.4,366.2,256.2,287.1,304.8,7.9,0.2,2538.7
ORISSA,1960,0.1,11.2,38.7,45.5,315.5,457.8,559.0,352.6,485.7,62.5,29.8,4.0,2362.3
ORISSA,1961,11.7,20.1,260.3,125.9,363.4,344.5,359.5,353.4,230.4,131.8,35.2,7.2,2243.3
ORISSA,1962,25.0,28.0,17.4,136.8,374.0,608.7,344.2,518.3,138.3,119.9,11.2,5.6,2327.5
ORISSA,1963,3.4,8.2,51.5,184.4,291.4,605.9,562.4,435.9,211.8,147.3,29.6,7.2,2538.9
ORISSA,1964,9.9,23.2,80.6,269.5,298.0,557.4,605.0,344.7,326.0,207.2,8.4,13.1,2743.0
ORISSA,1965,5.2,70.6,53.3,158.9,327.6,505.8,405.6,425.4,306.7,84.0,61.4,12.8,2417.3
ORISSA,1966,19.8,23.7,36.3,163.3,327.5,789.5,510.0,523.4,249.1,126.8,32.0,11.7,2813.1
ORISSA,1967,11.7,37.9,106.6,111.8,289.8,397.4,495.2,261.0,303.5,97.2,14.6,3.9,2130.4
ORISSA,1968,22.4,20.2,76.9,170.3,439.9,594.5,488.8,347.6,231.8,115.2,24.2,2.3,2534.2
ORISSA,1969,27.6,1.9,99.5,180.2,252.9,567.4,468.0,450.9,184.8,82.3,27.1,1.8,2344.4
ORISSA,1970,48.1,36.2,92.4,205.1,503.1,666.4,480.8,391.6,402.0,252.0,17.9,0.1,3095.5
ORISSA,1971,37.9,18.6,37.7,143.6,239.5,442.8,408.9,481.3,231.5,201.3,80.5,11.9,2335.4
ORISSA,1972,18.0,40.4,100.9,259.4,337.1,583.7,443.2,273.8,228.0,100.3,2.9,5.4,2393.1
ORISSA,1973,10.1,79.2,27.4,253.9,320.6,633.2,360.8,401.6,351.1,129.2,68.8,35.2,2671.1
ORISSA,1974,31.7,11.7,80.0,259.5,370.8,634.7,793.0,515.4,436.9,274.4,28.1,2.2,3438.5
ORISSA,1975,9.4,22.6,18.7,224.1,323.1,338.8,526.2,316.2,300.1,172.1,18.2,6.0,2275.5
ORISSA,1976,5.5,36.7,97.6,141.9,174.7,502.0,392.6,356.7,148.8,65.4,24.6,3.2,1949.7
ORISSA,1977,9.5,15.9,72.8,370.4,393.6,394.7,465.6,458.3,172.7,173.7,46.4,21.7,2595.3
ORISSA,1978,5.2,8.5,44.8,100.2,254.3,491.4,441.5,251.8,272.3,63.4,55.4,0.7,1989.3
ORISSA,1979,3.3,8.7,38.4,93.6,222.6,306.4,628.8,255.7,342.0,217.2,23.5,35.1,2175.3
ORISSA,1980,13.2,35.2,97.3,170.9,281.7,389.5,453.0,411.2,266.1,141.7,1.1,0.7,2261.6
ORISSA,1981,29.6,30.7,91.2,153.1,253.9,275.0,547.7,345.3,278.6,48.9,9.2,35.7,2098.9
ORISSA,1982,1.9,31.9,50.8,258.2,214.7,520.3,551.8,380.2,294.9,61.6,30.4,17.0,2413.7
ORISSA,1983,16.2,37.8,92.5,167.7,276.0,368.6,594.4,421.4,454.0,157.3,7.1,24.5,2617.5
ORISSA,1984,23.0,7.3,28.8,201.9,414.2,481.6,1008.8,366.5,456.5,163.6,5.9,23.2,3181.2
ORISSA,1985,8.9,33.3,154.2,271.6,338.3,501.7,735.6,358.2,340.3,75.1,16.0,19.3,2852.5
ORISSA,1986,16.4,12.2,28.7,282.2,160.8,404.2,471.4,420.2,439.8,304.0,61.3,7.6,2608.9
ORISSA,1987,8.9,28.3,111.7,200.8,200.3,540.6,775.7,441.4,452.7,155.6,38.8,11.9,2966.7
ORISSA,1988,7.1,45.8,82.2,156.8,575.0,400.9,654.6,774.0,338.1,172.6,74.2,6.0,3287.3
ORISSA,1989,11.0,52.1,30.4,181.1,265.3,488.3,759.2,271.7,425.8,200.4,15.4,6.3,2706.9
ORISSA,1990,19.8,46.5,96.0,333.6,302.3,506.8,446.5,353.4,443.8,208.2,7.0,5.7,2769.7
ORISSA,1991,13.7,30.4,62.0,175.0,492.4,516.3,426.4,389.6,431.5,227.3,9.4,41.8,2815.7
ORISSA,1992,14.8,46.5,53.9,114.0,291.7,450.4,492.6,340.1,299.4,125.2,14.6,12.2,2255.4
ORISSA,1993,73.8,97.6,86.5,140.0,375.1,614.6,586.3,475.1,302.8,131.7,8.5,2.1,2894.3
ORISSA,1994,26.5,38.7,154.7,159.8,276.9,484.7,312.7,316.6,183.2,148.6,16.4,15.8,2134.6
ORISSA,1995,8.9,40.3,41.8,144.8,298.4,672.3,564.6,547.6,405.6,80.7,95.1,7.3,2907.4
ORISSA,1996,12.7,23.4,103.6,101.6,416.6,408.7,525.6,433.1,230.2,271.9,3.7,0.2,2531.3
ORISSA,1997,18.2,41.5,94.4,132.9,243.2,570.2,519.9,314.4,375.4,38.0,13.9,37.6,2399.7
ORISSA,1998,12.2,31.8,137.2,188.8,253.4,585.3,608.5,563.0,219.8,190.8,50.4,0.4,2841.3
ORISSA,1999,2.5,0.6,37.9,146.4,465.9,446.7,627.7,529.1,216.1,201.8,14.3,2.4,2691.4
ORISSA,2000,20.4,14.0,67.3,237.6,367.9,552.6,315.5,518.5,314.0,86.3,20.6,0.5,2515.0
ORISSA,2001,5.6,40.9,32.6,195.2,265.6,393.4,445.5,301.0,274.0,196.8,20.7,2.3,2173.5
ORISSA,2002,20.7,5.9,80.0,283.1,287.8,500.2,559.9,312.3,218.9,50.1,72.5,8.0,2399.3
ORISSA,2003,8.7,41.8,96.1,214.4,245.3,573.0,481.2,299.7,249.6,233.4,13.6,18.6,2475.3
ORISSA,2004,15.0,19.5,73.2,341.3,347.4,404.6,860.0,287.5,321.4,339.8,6.6,7.0,3023.3
ORISSA,2005,22.8,31.2,172.8,209.0,284.4,377.8,465.7,463.9,163.5,218.5,8.0,1.1,2418.7
ORISSA,2006,0.7,42.6,21.6,165.9,330.1,406.3,351.8,211.1,256.1,96.3,25.7,10.8,1919.1
ORISSA,2007,1.7,74.4,24.1,248.6,224.2,493.4,682.6,312.0,501.2,166.9,47.6,4.3,2781.2
ORISSA,2008,30.2,15.0,107.9,154.9,210.7,409.3,489.4,510.6,269.5,133.6,2.7,1.6,2335.4
ORISSA,2009,7.0,11.8,44.1,133.0,244.1,320.8,425.3,519.8,191.6,134.6,9.5,4.2,2045.8
ORISSA,2010,0.6,3.7,104.4,393.2,386.1,566.2,423.2,404.3,331.7,108.0,11.6,7.9,2740.8
ORISSA,2011,10.9,12.4,106.2,91.0,249.7,333.4,407.9,302.2,233.3,29.9,13.3,2.8,1793.0
ORISSA,2012,14.9,6.2,22.8,242.1,188.2,693.4,493.6,300.4,372.0,167.8,10.4,2.3,2514.3
ORISSA,2013,1.1,10.1,46.9,129.9,399.7,331.2,364.8,332.8,250.5,122.4,0.9,2.1,1992.4
ORISSA,2014,2.0,28.1,33.2,54.8,340.2,400.4,373.3,479.1,424.5,79.3,19.8,0.5,2235.2
ORISSA,2015,13.9,15.0,43.4,240.8,328.3,572.6,303.8,593.8,280.4,59.9,15.3,20.5,2487.8
ORISSA,2016,18.9,16.4,62.6,314.7,317.9,365.3,496.5,187.2,272.6,141.4,36.6,8.8,2238.9
ORISSA,2017,1.8,36.0,123.3,300.9,255.9,490.8,428.4,477.5,342.4,209.9,10.6,11.3,2688.9
ORISSA,2018,6.1,17.2,73.9,137.0,256.3,371.6,375.3,288.7,297.0,52.9,15.9,24.8,1916.7
ORISSA,2019,2.5,27.3,44.5,205.7,393.4,406.7,665.8,207.9,336.9,190.4,13.6,2.4,2497.3
ORISSA,2020,17.6,17.5,28.6,167.4,471.6,666.5,730.5,304.1,564.2,201.6,19.6,1.0,3190.2
ORISSA,2021,8.7,2.5,43.3,98.6,270.5,477.8,366.0,434.8,166.7,135.2,2.9,10.5,2017.5
ORISSA,2022,23.7,52.5,47.1,344.6,517.7,858.1,291.1,217.2,229.9,221.2,0.3,4.8,2752.3
ORISSA,2023,0.4,21.8,98.9,102.2,145.9,555.4,354.0,377.4,181.0,142.8,16.8,19.0,2015.6
JHARKHAND,1901,90.7,64.8,11.0,18.5,47.3,84.8,268.6,409.6,249.5,38.4,12.5,0.2,1295.7
JHARKHAND,1902,4.2,7.7,13.2,28.5,59.8,89.9,456.1,204.9,306.6,17.6,5.9,3.2,1197.5
JHARKHAND,1903,25.1,19.5,10.7,32.8,56.4,142.1,206.1,280.8,190.2,210.1,0.5,0.0,1174.2
JHARKHAND,1904,2.5,17.0,38.1,9.1,116.1,308.8,494.0,336.1,125.6,30.6,2.3,0.4,1480.7
JHARKHAND,1905,38.3,53.3,61.7,32.8,65.9,41.5,420.1,294.0,323.2,21.4,0.0,2.7,1354.8
JHARKHAND,1906,45.8,127.6,36.0,1.9,33.7,170.3,356.1,251.6,185.1,96.4,7.1,1.1,1312.7
JHARKHAND,1907,2.1,59.1,75.7,26.5,27.4,338.6,230.1,468.7,200.3,1.7,0.0,24.7,1454.8
JHARKHAND,1908,12.2,46.1,4.5,0.6,48.7,209.6,326.3,367.2,171.0,25.3,0.1,0.1,1211.6
JHARKHAND,1909,32.3,10.0,0.9,78.7,27.2,314.3,319.0,360.4,267.7,23.4,0.0,13.2,1447.1
JHARKHAND,1910,20.6,9.0,2.5,24.5,43.5,255.2,268.2,334.4,245.0,83.8,9.5,0.3,1296.6
JHARKHAND,1911,0.8,0.2,31.5,7.7,25.4,391.3,164.2,410.3,303.3,100.6,39.4,0.0,1474.8
JHARKHAND,1912,1.7,25.0,15.2,29.7,42.4,125.2,362.0,347.9,108.9,34.2,51.1,0.0,1143.3
JHARKHAND,1913,1.8,111.9,39.9,1.0,77.8,375.0,320.9,384.7,163.7,73.8,18.2,16.3,1585.0
JHARKHAND,1914,0.1,24.6,19.6,23.5,149.4,123.8,353.6,337.2,159.2,16.7,0.0,6.2,1214.0
JHARKHAND,1915,7.8,37.1,33.4,10.7,58.5,149.9,270.1,220.8,214.8,59.9,39.9,0.1,1103.0
JHARKHAND,1916,0.0,14.3,0.2,17.0,22.6,284.0,225.0,303.2,231.7,252.7,13.7,0.0,1364.6
JHARKHAND,1917,1.7,40.1,17.1,9.0,106.7,287.1,359.4,373.2,251.5,277.0,1.2,0.5,1724.4
JHARKHAND,1918,4.1,2.4,3.6,15.5,78.4,324.2,150.0,407.5,175.6,1.7,0.0,0.5,1163.3
JHARKHAND,1919,103.2,16.2,23.6,18.9,67.7,366.8,331.6,397.4,215.4,86.4,3.4,0.1,1630.7
JHARKHAND,1920,0.0,19.5,62.7,8.8,41.7,109.5,660.1,322.3,184.7,6.3,0.0,0.0,1415.6
JHARKHAND,1921,37.1,11.0,1.4,20.8,12.9,228.5,325.2,391.7,182.4,22.7,0.0,0.0,1233.9
JHARKHAND,1922,8.2,6.1,0.0,14.6,19.5,306.0,405.4,365.8,250.0,58.8,9.2,0.9,1444.5
JHARKHAND,1923,0.7,68.3,5.3,5.1,26.6,186.4,398.2,552.7,123.9,45.8,18.2,0.6,1431.9
JHARKHAND,1924,22.9,16.7,1.9,12.3,26.3,149.0,430.8,269.5,323.9,75.0,103.2,0.0,1431.4
JHARKHAND,1925,4.7,6.1,12.1,37.1,84.4,196.8,429.3,313.7,173.1,63.3,7.8,0.5,1328.9
JHARKHAND,1926,33.4,3.4,95.1,13.5,41.5,55.6,466.0,390.6,308.9,44.9,3.0,21.0,1477.0
JHARKHAND,1927,28.1,98.9,31.9,2.9,41.7,92.5,453.3,312.0,156.3,51.3,15.7,0.0,1284.5
JHARKHAND,1928,51.6,11.8,3.0,26.4,48.0,312.9,397.1,213.2,131.5,183.0,0.1,4.4,1382.9
JHARKHAND,1929,63.9,15.2,12.7,11.4,29.4,111.5,541.7,411.8,124.6,235.6,0.0,52.5,1610.3
JHARKHAND,1930,0.9,4.4,7.7,18.0,16.5,125.1,505.7,360.7,222.6,44.5,120.9,4.4,1431.4
JHARKHAND,1931,7.0,116.5,17.9,2.2,37.0,109.1,356.9,355.9,201.6,112.6,33.5,0.8,1351.0
JHARKHAND,1932,0.0,32.8,4.0,15.0,45.8,96.3,374.8,297.8,220.9,50.0,55.3,0.9,1193.5
JHARKHAND,1933,61.2,58.4,8.9,37.0,93.9,217.7,366.5,398.5,209.9,74.2,4.1,5.5,1535.9
JHARKHAND,1934,24.2,10.3,1.8,13.0,13.6,167.0,324.5,341.8,231.0,56.0,12.0,3.9,1199.2
JHARKHAND,1935,35.8,21.7,10.0,23.4,6.7,120.7,295.6,435.5,200.2,1.6,0.0,0.5,1151.7
JHARKHAND,1936,15.9,18.9,13.4,5.4,92.9,279.4,379.1,346.3,357.7,135.1,11.3,9.9,1665.2
JHARKHAND,1937,0.0,96.1,4.9,20.8,72.2,185.9,363.1,300.8,275.9,129.4,0.4,0.0,1449.5
JHARKHAND,1938,29.0,36.0,0.2,0.9,101.9,200.9,269.3,344.7,200.4,45.2,1.9,0.0,1230.4
JHARKHAND,1939,14.7,47.8,41.6,15.4,18.3,237.1,367.6,378.9,257.0,139.6,1.0,1.6,1520.7
JHARKHAND,1940,0.2,38.2,89.7,15.5,42.3,123.1,339.5,388.4,130.2,40.9,0.0,24.6,1232.7
JHARKHAND,1941,41.7,4.3,2.4,7.0,52.3,287.4,357.3,365.4,196.4,164.5,34.6,0.1,1513.4
JHARKHAND,1942,8.9,61.4,19.8,31.1,22.6,140.4,482.8,433.8,356.9,25.9,5.8,1.0,1590.4
JHARKHAND,1943,76.4,12.5,0.6,35.1,38.8,127.8,452.2,488.7,245.0,79.5,0.0,0.0,1556.9
JHARKHAND,1944,34.5,65.3,46.5,29.1,18.7,129.3,368.5,428.3,149.6,112.1,4.3,0.2,1386.4
JHARKHAND,1945,45.8,27.5,0.4,25.6,45.2,168.6,276.9,293.2,277.0,144.7,3.2,1.2,1309.3
JHARKHAND,1946,0.0,16.1,16.7,68.4,83.8,269.9,329.7,345.1,252.8,135.5,34.6,0.1,1552.9
JHARKHAND,1947,12.0,24.1,45.8,2.8,35.7,143.8,291.5,302.2,253.6,105.8,2.3,14.2,1233.8
JHARKHAND,1948,26.6,18.7,17.4,8.4,46.5,185.7,385.3,317.5,206.9,95.8,89.8,0.2,1398.9
JHARKHAND,1949,21.8,16.1,15.5,57.3,107.5,187.6,363.6,384.2,215.3,65.8,0.0,1.0,1435.8
JHARKHAND,1950,1.0,14.8,31.3,1.9,36.4,317.3,388.3,389.4,172.5,21.0,11.9,3.6,1389.4
JHARKHAND,1951,5.1,0.4,48.8,24.2,25.1,177.3,259.1,267.1,186.1,68.7,9.0,0.0,1070.9
JHARKHAND,1952,3.9,10.7,24.2,35.9,57.5,210.1,356.3,355.2,239.1,89.2,1.4,1.4,1384.9
JHARKHAND,1953,35.7,10.9,0.7,7.4,27.9,211.4,439.8,414.8,314.3,23.5,19.4,0.0,1505.7
JHARKHAND,1954,12.4,8.5,4.4,3.5,29.8,160.1,272.5,268.5,258.7,35.5,0.6,7.1,1061.5
JHARKHAND,1955,44.0,9.6,5.8,5.0,23.7,136.9,347.6,241.3,154.9,96.6,14.8,0.1,1080.2
JHARKHAND,1956,14.0,25.6,50.2,5.8,78.1,258.0,301.1,343.9,312.4,139.9,14.4,8.1,1551.4
JHARKHAND,1957,57.2,24.7,30.4,2.4,6.5,163.5,498.0,293.3,285.3,18.4,0.0,0.2,1379.8
JHARKHAND,1958,11.4,39.8,20.0,24.8,12.1,93.5,336.0,263.7,267.3,111.3,0.7,0.0,1180.6
JHARKHAND,1959,51.3,5.6,5.1,17.7,57.1,189.7,333.5,306.3,362.6,271.5,0.0,0.0,1600.4
JHARKHAND,1960,6.6,0.5,29.4,1.9,32.2,115.3,310.0,433.0,274.9,45.5,0.6,0.0,1249.8
JHARKHAND,1961,9.1,84.5,0.9,4.7,30.4,299.8,296.9,358.3,318.1,155.2,1.6,4.6,1564.0
JHARKHAND,1962,8.2,14.9,4.2,31.0,26.7,167.0,251.5,265.8,214.7,56.0,0.0,8.9,1048.9
JHARKHAND,1963,2.9,7.6,9.9,23.3,67.2,171.4,299.1,250.4,241.1,228.1,11.1,0.2,1312.3
JHARKHAND,1964,2.2,12.3,4.8,18.8,53.5,200.8,307.7,262.9,214.4,71.8,3.9,0.0,1153.2
JHARKHAND,1965,0.8,8.7,26.6,31.1,14.9,112.5,354.0,216.0,205.2,39.2,0.3,1.0,1010.1
JHARKHAND,1966,24.7,3.9,0.2,10.4,22.0,232.7,174.1,263.8,87.8,35.9,15.8,8.1,879.3
JHARKHAND,1967,8.6,1.0,39.9,24.2,43.7,71.9,283.4,451.3,268.8,19.8,1.1,12.4,1226.0
JHARKHAND,1968,34.5,9.4,5.5,4.6,22.0,272.3,351.8,419.1,97.4,71.5,0.5,3.7,1292.3
JHARKHAND,1969,6.2,4.0,5.0,34.6,86.2,130.1,298.9,337.4,209.8,25.1,20.8,0.1,1158.3
JHARKHAND,1970,24.3,16.5,27.8,8.4,29.6,182.1,299.3,252.8,380.3,67.0,1.5,0.0,1289.7
JHARKHAND,1971,42.8,24.0,2.1,94.6,82.3,269.0,499.1,520.5,235.9,102.8,6.6,0.1,1879.9
JHARKHAND,1972,8.5,45.8,0.2,8.9,3.2,75.1,248.5,350.7,174.7,54.1,21.4,0.4,991.4
JHARKHAND,1973,10.4,14.9,23.5,6.9,55.6,181.2,223.1,292.4,363.7,244.3,13.4,0.6,1430.0
JHARKHAND,1974,2.5,0.5,24.3,3.3,51.9,65.0,335.1,332.2,235.0,76.5,0.3,1.0,1127.7
JHARKHAND,1975,17.1,13.3,25.9,10.0,27.5,120.8,467.3,296.6,223.9,100.9,0.1,0.0,1303.6
JHARKHAND,1976,0.0,23.1,7.2,25.2,58.2,106.8,296.8,263.0,394.5,9.4,3.2,3.5,1190.9
JHARKHAND,1977,19.2,8.1,3.8,48.0,102.8,284.2,462.6,318.5,186.6,50.8,27.3,21.8,1533.7
JHARKHAND,1978,10.5,51.3,45.5,28.6,34.1,287.0,255.9,345.0,380.2,110.7,7.0,12.0,1567.7
JHARKHAND,1979,22.6,38.5,6.0,19.8,6.1,129.9,289.0,176.8,135.6,36.5,18.7,11.2,890.7
JHARKHAND,1980,13.6,14.9,37.1,21.0,40.0,273.2,352.8,283.9,235.1,73.8,0.0,2.3,1347.6
JHARKHAND,1981,40.7,33.5,20.1,40.9,94.9,145.1,360.7,228.3,191.8,6.1,3.1,13.3,1178.6
JHARKHAND,1982,8.4,23.6,77.3,30.9,33.3,188.2,183.6,363.4,119.3,52.7,15.7,1.8,1098.1
JHARKHAND,1983,4.3,33.0,9.9,44.4,83.3,133.2,283.4,243.9,312.5,110.7,0.2,14.7,1273.4
JHARKHAND,1984,33.6,26.3,1.6,14.2,31.2,483.0,352.6,389.6,156.8,50.5,0.1,0.1,1539.5
JHARKHAND,1985,19.1,9.1,1.6,8.8,48.1,131.2,338.0,312.6,216.6,153.7,0.5,0.9,1240.2
JHARKHAND,1986,6.9,21.2,3.8,25.0,74.8,253.0,352.2,212.9,188.5,128.2,31.1,37.9,1335.6
JHARKHAND,1987,5.9,10.1,10.9,30.3,44.9,93.1,410.8,371.1,299.1,19.8,31.4,5.4,1332.7
JHARKHAND,1988,3.1,37.4,42.3,23.6,23.6,302.8,273.6,276.1,128.1,38.7,2.6,1.6,1153.5
JHARKHAND,1989,1.9,0.3,2.8,0.1,66.7,247.2,287.8,260.8,220.7,39.7,8.7,19.9,1156.6
JHARKHAND,1990,0.7,42.8,21.9,15.4,89.0,196.9,436.0,234.8,231.9,122.2,13.9,0.3,1405.9
JHARKHAND,1991,18.9,8.2,31.1,10.9,33.3,173.1,252.2,389.3,274.9,29.6,1.9,34.1,1257.6
JHARKHAND,1992,2.2,6.0,0.6,8.8,51.6,129.2,298.0,266.0,150.5,22.4,1.6,0.3,937.1
JHARKHAND,1993,1.7,2.0,16.0,32.2,50.6,203.2,215.8,246.1,374.4,50.0,16.0,0.0,1208.1
JHARKHAND,1994,17.8,24.0,0.6,19.9,29.4,390.3,450.2,361.9,162.2,119.4,2.7,0.1,1578.4
JHARKHAND,1995,13.7,9.8,22.3,4.3,30.3,134.8,311.3,301.4,395.3,37.4,84.6,20.1,1365.3
JHARKHAND,1996,17.1,24.6,5.0,8.0,18.5,306.3,275.2,385.8,133.9,24.1,0.1,0.0,1198.7
JHARKHAND,1997,9.3,3.7,1.5,29.1,25.1,229.8,400.0,431.5,199.2,54.2,38.9,36.4,1458.6
JHARKHAND,1998,74.6,20.2,53.4,33.8,45.5,109.9,302.2,262.7,287.7,134.7,26.4,0.7,1351.8
JHARKHAND,1999,1.2,0.1,0.1,1.4,95.5,240.7,416.4,372.8,315.7,140.4,3.3,0.2,1587.9
JHARKHAND,2000,3.6,21.2,6.3,19.6,68.0,185.7,359.2,156.7,363.8,19.1,0.4,0.2,1203.8
JHARKHAND,2001,1.9,3.9,29.8,14.3,57.1,324.9,355.0,219.4,132.6,115.6,0.2,0.0,1254.5
JHARKHAND,2002,9.0,5.3,10.7,11.6,38.7,185.1,186.9,277.3,254.1,55.1,1.4,0.8,1035.9
JHARKHAND,2003,3.4,30.6,33.7,17.7,21.4,152.5,243.3,242.8,221.5,249.6,6.2,7.0,1229.6
JHARKHAND,2004,5.7,2.8,3.2,41.2,31.1,184.8,200.6,327.4,212.5,127.8,0.1,1.6,1138.7
JHARKHAND,2005,22.2,17.9,17.4,9.5,23.3,157.7,266.4,213.4,142.2,80.9,1.4,6.1,958.2
JHARKHAND,2006,0.7,0.5,22.0,17.3,107.0,207.3,431.3,317.7,303.3,23.1,7.2,0.0,1437.4
JHARKHAND,2007,1.7,48.6,25.2,22.4,58.3,125.8,432.0,353.0,325.3,40.1,7.6,0.0,1440.0
JHARKHAND,2008,19.9,3.6,7.3,12.4,42.5,363.3,381.4,309.1,152.3,32.9,1.0,0.0,1325.6
JHARKHAND,2009,1.8,0.8,2.0,0.8,78.1,63.1,267.8,248.5,249.7,82.5,4.6,0.4,1000.0
JHARKHAND,2010,0.2,2.3,1.0,6.5,30.1,98.0,177.7,163.3,168.9,57.8,5.0,21.4,732.3
JHARKHAND,2011,3.3,2.5,6.7,25.4,55.0,349.4,181.4,401.5,324.9,23.4,0.0,0.1,1373.5
